shot_id;round_id;date;result;second_shot;direction_id;position_number;shot_number
2468;99;2024-10-10 00:00:00;1;0;5;3;18
2469;99;2024-10-10 00:00:00;1;0;7;4;19
2470;99;2024-10-10 00:00:00;1;0;7;5;20
2471;99;2024-10-10 00:00:00;1;0;11;1;21
2472;99;2024-10-10 00:00:00;1;0;13;2;22
2473;99;2024-10-10 00:00:00;1;0;12;3;23
2474;99;2024-10-10 00:00:00;1;1;8;4;24
2475;99;2024-10-10 00:00:00;1;0;10;5;25
2476;100;2024-10-10 00:00:00;1;0;4;1;1
2477;100;2024-10-10 00:00:00;1;0;10;2;2
2478;100;2024-10-10 00:00:00;1;0;3;3;3
2479;100;2024-10-10 00:00:00;0;0;7;4;4
2480;100;2024-10-10 00:00:00;1;0;2;5;5
2481;100;2024-10-10 00:00:00;1;0;2;1;6
2482;100;2024-10-10 00:00:00;1;1;6;2;7
2483;100;2024-10-10 00:00:00;1;0;12;3;8
2484;100;2024-10-10 00:00:00;1;0;3;4;9
2485;100;2024-10-10 00:00:00;1;0;7;5;10
2486;100;2024-10-10 00:00:00;1;0;12;1;11
2487;100;2024-10-10 00:00:00;1;1;11;2;12
2488;100;2024-10-10 00:00:00;1;1;3;3;13
2489;100;2024-10-10 00:00:00;1;0;1;4;14
2490;100;2024-10-10 00:00:00;1;0;7;5;15
2491;100;2024-10-10 00:00:00;1;0;1;1;16
2492;100;2024-10-10 00:00:00;0;0;3;2;17
2493;100;2024-10-10 00:00:00;1;0;7;3;18
2494;100;2024-10-10 00:00:00;1;1;3;4;19
2495;100;2024-10-10 00:00:00;0;1;5;5;20
2496;100;2024-10-10 00:00:00;1;0;12;1;21
2497;100;2024-10-10 00:00:00;1;1;1;2;22
2498;100;2024-10-10 00:00:00;1;0;10;3;23
2499;100;2024-10-10 00:00:00;1;1;3;4;24
2500;100;2024-10-10 00:00:00;1;0;5;5;25
